DEPT_CODE,DEPT_NAME,YYYY,GDP(Bill)(COP),GDP(COP),SECTOR,SECTOR_ID
0,COLOMBIA,1980,301,3.01E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1981,372,3.72E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1982,459,4.59E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1983,563,5.63E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1984,661,6.61E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1985,831,8.31E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1986,1178,1.18E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1987,1567,1.57E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1988,1927,1.93E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1989,2363,2.36E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1990,3156,3.16E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1991,4221,4.22E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1992,4870,4.87E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1993,5574,5.57E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1994,7172,7.17E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1995,8351,8.35E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1996,9301,9.30E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1997,11089,1.11E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1998,13410,1.34E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,1999,14345,1.43E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2000,16175,1.62E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2001,17923,1.79E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2002,20135,2.01E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2003,21863,2.19E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2004,23269,2.33E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2005,25439,2.54E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2006,27425,2.74E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2007,29715,2.97E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2008,31869,3.19E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2009,33554,3.36E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2010,34411,3.44E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2011,37709,3.77E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2012,37209,3.72E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2013,38509,3.85E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2014,41555,4.16E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2015,48124,4.81E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2016,57065,5.71E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2017,58815,5.88E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2018,61497,6.15E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2019,67958,6.80E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2020,74970,7.50E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2021,92690,9.27E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2022,129919,1.30E+14,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2023p,139567,1.40E+14,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
0,COLOMBIA,2024pr,158406,1.58E+14,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1980,34,34000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1981,45,45000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1982,60,60000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1983,76,76000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1984,89,89000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1985,108,1.08E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1986,167,1.67E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1987,218,2.18E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1988,263,2.63E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1989,318,3.18E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1990,461,4.61E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1991,636,6.36E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1992,704,7.04E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1993,834,8.34E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1994,1078,1.08E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1995,1129,1.13E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1996,1325,1.33E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1997,1362,1.36E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1998,1582,1.58E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,1999,1845,1.85E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2000,2137,2.14E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2001,2269,2.27E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2002,2769,2.77E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2003,2933,2.93E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2004,3062,3.06E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2005,3481,3.48E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2006,3619,3.62E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2007,3969,3.97E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2008,4030,4.03E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2009,4279,4.28E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2010,4356,4.36E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2011,4681,4.68E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2012,4640,4.64E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2013,4931,4.93E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2014,5298,5.30E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2015,6153,6.15E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2016,7414,7.41E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2017,7478,7.48E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2018,7960,7.96E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2019,8918,8.92E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2020,9745,9.75E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2021,12255,1.23E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2022,16777,1.68E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2023p,18208,1.82E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
5,ANTIOQUIA,2024pr,20811,2.08E+13,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1980,4,4000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1981,5,5000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1982,6,6000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1983,7,7000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1984,9,9000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1985,11,11000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1986,15,15000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1987,20,20000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1988,24,24000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1989,28,28000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1990,35,35000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1991,45,45000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1992,55,55000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1993,65,65000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1994,75,75000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1995,91,91000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1996,109,1.09E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1997,122,1.22E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1998,182,1.82E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,1999,226,2.26E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2000,245,2.45E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2001,285,2.85E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2002,307,3.07E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2003,319,3.19E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2004,339,3.39E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2005,372,3.72E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2006,373,3.73E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2007,355,3.55E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2008,374,3.74E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2009,383,3.83E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2010,353,3.53E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2011,340,3.40E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2012,333,3.33E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2013,313,3.13E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2014,302,3.02E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2015,330,3.30E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2016,376,3.76E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2017,393,3.93E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2018,421,4.21E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2019,453,4.53E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2020,491,4.91E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2021,627,6.27E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2022,838,8.38E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2023p,920,9.20E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
8,ATLANTICO,2024pr,961,9.61E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1980,0,0,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1981,0,0,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1982,0,0,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1983,0,0,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1984,0,0,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1985,0,0,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1986,0,0,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1987,0,0,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1988,1,1000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1989,1,1000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1990,1,1000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1991,1,1000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1992,1,1000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1993,2,2000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1994,2,2000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1995,3,3000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1996,3,3000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1997,4,4000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1998,4,4000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,1999,5,5000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2000,6,6000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2001,7,7000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2002,7,7000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2003,8,8000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2004,7,7000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2005,9,9000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2006,9,9000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2007,9,9000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2008,9,9000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2009,10,10000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2010,11,11000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2011,11,11000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2012,11,11000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2013,11,11000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2014,12,12000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2015,12,12000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2016,14,14000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2017,13,13000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2018,14,14000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2019,15,15000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2020,16,16000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2021,19,19000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2022,27,27000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2023p,29,29000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
11,SANTAFE DE BOGOTA D.C,2024pr,33,33000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1980,8,8000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1981,10,10000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1982,12,12000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1983,15,15000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1984,17,17000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1985,22,22000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1986,29,29000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1987,42,42000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1988,51,51000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1989,59,59000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1990,81,81000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1991,118,1.18E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1992,176,1.76E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1993,173,1.73E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1994,222,2.22E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1995,276,2.76E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1996,291,2.91E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1997,296,2.96E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1998,449,4.49E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,1999,444,4.44E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2000,525,5.25E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2001,620,6.20E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2002,659,6.59E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2003,792,7.92E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2004,874,8.74E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2005,777,7.77E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2006,804,8.04E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2007,868,8.68E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2008,999,9.99E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2009,1042,1.04E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2010,927,9.27E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2011,921,9.21E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2012,969,9.69E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2013,977,9.77E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2014,1016,1.02E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2015,1196,1.20E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2016,1370,1.37E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2017,1390,1.39E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2018,1488,1.49E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2019,1591,1.59E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2020,1806,1.81E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2021,2204,2.20E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2022,3114,3.11E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2023p,3321,3.32E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
13,BOLIVAR,2024pr,3645,3.65E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1980,15,15000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1981,18,18000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1982,23,23000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1983,26,26000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1984,30,30000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1985,36,36000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1986,51,51000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1987,63,63000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1988,74,74000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1989,90,90000000000,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1990,112,1.12E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1991,149,1.49E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1992,169,1.69E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1993,213,2.13E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1994,290,2.90E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1995,322,3.22E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1996,398,3.98E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1997,471,4.71E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1998,556,5.56E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,1999,588,5.88E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,2000,679,6.79E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,2001,704,7.04E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,2002,797,7.97E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,2003,863,8.63E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,2004,917,9.17E+11,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
15,BOYACA,2005,1010,1.01E+12,AGRICULTURA GANADERIA SILVICULTURA Y PESCA,S03
