DEPT_CODE,DEPT_NAME,MUNI_CODE,MUNI_NAME,MUNI_LON,MUNI_LAT,DEPT_LON,DEPT_LAT
52,NARIÑO,52699,SANTACRUZ,-77.677035,1.222589,-77.87020496,1.571094987
52,NARIÑO,52720,SAPUYES,-77.62028,1.037536,-77.87020496,1.571094987
52,NARIÑO,52786,TAMINANGO,-77.2808,1.570358,-77.87020496,1.571094987
52,NARIÑO,52788,TANGUA,-77.393735,1.09482,-77.87020496,1.571094987
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,-78.764073,1.807399,-77.87020496,1.571094987
52,NARIÑO,52838,TÚQUERRES,-77.61672,1.085044,-77.87020496,1.571094987
52,NARIÑO,52885,YACUANQUER,-77.400169,1.115937,-77.87020496,1.571094987
54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,-72.508178,7.905725,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54003,ÁBREGO,-73.221722,8.081616,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54051,ARBOLEDAS,-72.798952,7.642985,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54099,BOCHALEMA,-72.64701,7.612192,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54109,BUCARASICA,-72.868231,8.041299,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54125,CÁCOTA,-72.642059,7.268705,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54128,CÁCHIRA,-73.048983,7.741248,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54172,CHINÁCOTA,-72.601162,7.603112,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54174,CHITAGÁ,-72.665468,7.138187,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54206,CONVENCIÓN,-73.3372,8.470374,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54223,CUCUTILLA,-72.772816,7.539633,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54239,DURANIA,-72.658491,7.714804,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54245,EL CARMEN,-73.446687,8.510579,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54250,EL TARRA,-73.09614,8.574281,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54261,EL ZULIA,-72.604717,7.938572,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54313,GRAMALOTE,-72.787233,7.916946,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54344,HACARÍ,-73.145997,8.321506,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54347,HERRÁN,-72.483519,7.506541,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54377,LABATECA,-72.495983,7.298414,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54385,LA ESPERANZA,-73.328126,7.639839,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54398,LA PLAYA,-73.239986,8.21124,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54405,LOS PATIOS,-72.505612,7.833186,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54418,LOURDES,-72.832376,7.945631,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54480,MUTISCUA,-72.747169,7.300469,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54498,OCAÑA,-73.35607,8.248574,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54518,PAMPLONA,-72.647714,7.372802,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54520,PAMPLONITA,-72.639111,7.436745,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,-72.411363,8.359993,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54599,RAGONVALIA,-72.476708,7.577861,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54660,SALAZAR,-72.813064,7.773683,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54670,SAN CALIXTO,-73.208622,8.40214,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54673,SAN CAYETANO,-72.625459,7.875695,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54680,SANTIAGO,-72.716203,7.865856,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54720,SARDINATA,-72.800577,8.082105,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54743,SILOS,-72.757128,7.204736,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54800,TEORAMA,-73.28707,8.438134,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54810,TIBÚ,-72.734496,8.639891,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54820,TOLEDO,-72.481915,7.307692,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54871,VILLA CARO,-72.973601,7.914244,-72.88188297,8.09513751
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,-72.469758,7.847672,-72.88188297,8.09513751
63,QUINDÍO,63001,ARMENIA,-75.680786,4.53598,-75.68962853,4.455241567
63,QUINDÍO,63111,BUENAVISTA,-75.739572,4.360029,-75.68962853,4.455241567
63,QUINDÍO,63130,CALARCÁ,-75.646085,4.520982,-75.68962853,4.455241567
63,QUINDÍO,63190,CIRCASIA,-75.636533,4.617759,-75.68962853,4.455241567
63,QUINDÍO,63212,CÓRDOBA,-75.687866,4.392485,-75.68962853,4.455241567
63,QUINDÍO,63272,FILANDIA,-75.658387,4.674338,-75.68962853,4.455241567
63,QUINDÍO,63302,GÉNOVA,-75.790402,4.206641,-75.68962853,4.455241567
63,QUINDÍO,63401,LA TEBAIDA,-75.786887,4.453755,-75.68962853,4.455241567
63,QUINDÍO,63470,MONTENEGRO,-75.749827,4.565057,-75.68962853,4.455241567
63,QUINDÍO,63548,PIJAO,-75.703329,4.335036,-75.68962853,4.455241567
63,QUINDÍO,63594,QUIMBAYA,-75.765074,4.624387,-75.68962853,4.455241567
63,QUINDÍO,63690,SALENTO,-75.570844,4.637157,-75.68962853,4.455241567
66,RISARALDA,66001,PEREIRA,-75.719711,4.804985,-76.00244469,5.240757239
66,RISARALDA,66045,APÍA,-75.942356,5.106526,-76.00244469,5.240757239
66,RISARALDA,66075,BALBOA,-75.958663,4.949096,-76.00244469,5.240757239
66,RISARALDA,66088,BELÉN DE UMBRÍA,-75.868334,5.200793,-76.00244469,5.240757239
66,RISARALDA,66170,DOSQUEBRADAS,-75.675371,4.833131,-76.00244469,5.240757239
66,RISARALDA,66318,GUÁTICA,-75.799005,5.315367,-76.00244469,5.240757239
66,RISARALDA,66383,LA CELIA,-76.0032,5.002787,-76.00244469,5.240757239
66,RISARALDA,66400,LA VIRGINIA,-75.880394,4.896624,-76.00244469,5.240757239
66,RISARALDA,66440,MARSELLA,-75.73879,4.935771,-76.00244469,5.240757239
66,RISARALDA,66456,MISTRATÓ,-75.882886,5.297039,-76.00244469,5.240757239
66,RISARALDA,66572,PUEBLO RICO,-76.030801,5.222043,-76.00244469,5.240757239
66,RISARALDA,66594,QUINCHÍA,-75.730431,5.340456,-76.00244469,5.240757239
66,RISARALDA,66682,SANTA ROSA DE CABAL,-75.623268,4.876271,-76.00244469,5.240757239
66,RISARALDA,66687,SANTUARIO,-75.964628,5.074911,-76.00244469,5.240757239
68,SANTANDER,68001,BUCARAMANGA,-73.132562,7.11647,-73.48600894,6.693633184
68,SANTANDER,68013,AGUADA,-73.523132,6.162355,-73.48600894,6.693633184
68,SANTANDER,68020,ALBANIA,-73.91336,5.759166,-73.48600894,6.693633184
68,SANTANDER,68051,ARATOCA,-73.01786,6.694418,-73.48600894,6.693633184
68,SANTANDER,68077,BARBOSA,-73.615965,5.932531,-73.48600894,6.693633184
68,SANTANDER,68079,BARICHARA,-73.223047,6.634111,-73.48600894,6.693633184
68,SANTANDER,68081,BARRANCABERMEJA,-73.849243,7.064857,-73.48600894,6.693633184
68,SANTANDER,68092,BETULIA,-73.283669,6.899525,-73.48600894,6.693633184
68,SANTANDER,68101,BOLÍVAR,-73.771346,5.988953,-73.48600894,6.693633184
68,SANTANDER,68121,CABRERA,-73.246475,6.592118,-73.48600894,6.693633184
68,SANTANDER,68132,CALIFORNIA,-72.946491,7.347989,-73.48600894,6.693633184
68,SANTANDER,68147,CAPITANEJO,-72.695427,6.527394,-73.48600894,6.693633184
68,SANTANDER,68152,CARCASÍ,-72.627099,6.629016,-73.48600894,6.693633184
68,SANTANDER,68160,CEPITÁ,-72.973536,6.753518,-73.48600894,6.693633184
68,SANTANDER,68162,CERRITO,-72.694851,6.840405,-73.48600894,6.693633184
68,SANTANDER,68167,CHARALÁ,-73.146873,6.284339,-73.48600894,6.693633184
68,SANTANDER,68169,CHARTA,-72.968798,7.28082,-73.48600894,6.693633184
68,SANTANDER,68176,CHIMA,-73.373656,6.344348,-73.48600894,6.693633184
68,SANTANDER,68179,CHIPATÁ,-73.637111,6.062521,-73.48600894,6.693633184
68,SANTANDER,68190,CIMITARRA,-73.953011,6.320886,-73.48600894,6.693633184
68,SANTANDER,68207,CONCEPCIÓN,-72.694567,6.768908,-73.48600894,6.693633184
68,SANTANDER,68209,CONFINES,-73.240554,6.357327,-73.48600894,6.693633184
68,SANTANDER,68211,CONTRATACIÓN,-73.474426,6.290561,-73.48600894,6.693633184
68,SANTANDER,68217,COROMORO,-73.040816,6.294999,-73.48600894,6.693633184
68,SANTANDER,68229,CURITÍ,-73.069383,6.605099,-73.48600894,6.693633184
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,-73.51066,6.700038,-73.48600894,6.693633184
68,SANTANDER,68245,EL GUACAMAYO,-73.496908,6.245111,-73.48600894,6.693633184
68,SANTANDER,68250,EL PEÑÓN,-73.815532,6.05537,-73.48600894,6.693633184
68,SANTANDER,68255,EL PLAYÓN,-73.20287,7.470715,-73.48600894,6.693633184
68,SANTANDER,68264,ENCINO,-73.098749,6.137429,-73.48600894,6.693633184
68,SANTANDER,68266,ENCISO,-72.699647,6.668034,-73.48600894,6.693633184
68,SANTANDER,68271,FLORIÁN,-73.97143,5.804659,-73.48600894,6.693633184
68,SANTANDER,68276,FLORIDABLANCA,-73.099104,7.072329,-73.48600894,6.693633184
68,SANTANDER,68296,GALÁN,-73.287769,6.638423,-73.48600894,6.693633184
68,SANTANDER,68298,GÁMBITA,-73.344185,5.945998,-73.48600894,6.693633184
68,SANTANDER,68307,GIRÓN,-73.166832,7.070432,-73.48600894,6.693633184
68,SANTANDER,68318,GUACA,-72.856322,6.876563,-73.48600894,6.693633184
68,SANTANDER,68320,GUADALUPE,-73.419292,6.245847,-73.48600894,6.693633184
68,SANTANDER,68322,GUAPOTÁ,-73.320732,6.308635,-73.48600894,6.693633184
68,SANTANDER,68324,GUAVATÁ,-73.700906,5.954348,-73.48600894,6.693633184
68,SANTANDER,68327,GÜEPSA,-73.575146,6.025013,-73.48600894,6.693633184
68,SANTANDER,68344,HATO,-73.308399,6.543957,-73.48600894,6.693633184
68,SANTANDER,68368,JESÚS MARÍA,-73.783396,5.876497,-73.48600894,6.693633184
68,SANTANDER,68370,JORDÁN,-73.096053,6.732727,-73.48600894,6.693633184
68,SANTANDER,68377,LA BELLEZA,-73.965494,5.85925,-73.48600894,6.693633184
68,SANTANDER,68385,LANDÁZURI,-73.811359,6.218812,-73.48600894,6.693633184
68,SANTANDER,68397,LA PAZ,-73.58959,6.178509,-73.48600894,6.693633184
68,SANTANDER,68406,LEBRIJA,-73.219524,7.113351,-73.48600894,6.693633184
68,SANTANDER,68418,LOS SANTOS,-73.102739,6.755203,-73.48600894,6.693633184
68,SANTANDER,68425,MACARAVITA,-72.593105,6.50658,-73.48600894,6.693633184
68,SANTANDER,68432,MÁLAGA,-72.732089,6.703081,-73.48600894,6.693633184
68,SANTANDER,68444,MATANZA,-73.015566,7.323175,-73.48600894,6.693633184
68,SANTANDER,68464,MOGOTES,-72.969807,6.475246,-73.48600894,6.693633184
68,SANTANDER,68468,MOLAGAVITA,-72.809175,6.67432,-73.48600894,6.693633184
68,SANTANDER,68498,OCAMONTE,-73.122563,6.339988,-73.48600894,6.693633184
68,SANTANDER,68500,OIBA,-73.299791,6.26521,-73.48600894,6.693633184
68,SANTANDER,68502,ONZAGA,-72.816766,6.344104,-73.48600894,6.693633184
68,SANTANDER,68522,PALMAR,-73.29109,6.537789,-73.48600894,6.693633184
68,SANTANDER,68524,PALMAS DEL SOCORRO,-73.287764,6.406139,-73.48600894,6.693633184
68,SANTANDER,68533,PÁRAMO,-73.17022,6.416811,-73.48600894,6.693633184
68,SANTANDER,68547,PIEDECUESTA,-73.054795,6.997245,-73.48600894,6.693633184
68,SANTANDER,68549,PINCHOTE,-73.174209,6.531552,-73.48600894,6.693633184
68,SANTANDER,68572,PUENTE NACIONAL,-73.677567,5.878381,-73.48600894,6.693633184
68,SANTANDER,68573,PUERTO PARRA,-74.056129,6.650785,-73.48600894,6.693633184
68,SANTANDER,68575,PUERTO WILCHES,-73.899909,7.344057,-73.48600894,6.693633184
68,SANTANDER,68615,RIONEGRO,-73.150177,7.265014,-73.48600894,6.693633184
68,SANTANDER,68655,SABANA DE TORRES,-73.49906,7.391919,-73.48600894,6.693633184
68,SANTANDER,68669,SAN ANDRÉS,-72.848864,6.811511,-73.48600894,6.693633184
68,SANTANDER,68673,SAN BENITO,-73.50907,6.126656,-73.48600894,6.693633184
68,SANTANDER,68679,SAN GIL,-73.134776,6.551952,-73.48600894,6.693633184
68,SANTANDER,68682,SAN JOAQUÍN,-72.867638,6.427548,-73.48600894,6.693633184
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,-72.733616,6.658995,-73.48600894,6.693633184
68,SANTANDER,68686,SAN MIGUEL,-72.644123,6.575315,-73.48600894,6.693633184
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,-73.411024,6.880383,-73.48600894,6.693633184
68,SANTANDER,68705,SANTA BÁRBARA,-72.907445,6.990996,-73.48600894,6.693633184
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,-73.616716,6.339565,-73.48600894,6.693633184
68,SANTANDER,68745,SIMACOTA,-73.337368,6.443469,-73.48600894,6.693633184
68,SANTANDER,68755,SOCORRO,-73.261198,6.46387,-73.48600894,6.693633184
68,SANTANDER,68770,SUAITA,-73.44165,6.101329,-73.48600894,6.693633184
68,SANTANDER,68773,SUCRE,-73.790975,5.918743,-73.48600894,6.693633184
68,SANTANDER,68780,SURATÁ,-72.984232,7.36658,-73.48600894,6.693633184
68,SANTANDER,68820,TONA,-72.967023,7.201417,-73.48600894,6.693633184
68,SANTANDER,68855,VALLE DE SAN JOSÉ,-73.143507,6.448028,-73.48600894,6.693633184
68,SANTANDER,68861,VÉLEZ,-73.672447,6.009275,-73.48600894,6.693633184
68,SANTANDER,68867,VETAS,-72.871041,7.30981,-73.48600894,6.693633184
68,SANTANDER,68872,VILLANUEVA,-73.174307,6.670078,-73.48600894,6.693633184
68,SANTANDER,68895,ZAPATOCA,-73.268034,6.814387,-73.48600894,6.693633184
70,SUCRE,70001,SINCELEJO,-75.395445,9.302322,-75.10981755,9.064941448
70,SUCRE,70110,BUENAVISTA,-74.972827,9.319794,-75.10981755,9.064941448
70,SUCRE,70124,CAIMITO,-75.117141,8.789324,-75.10981755,9.064941448
70,SUCRE,70204,COLOSÓ,-75.353256,9.494192,-75.10981755,9.064941448
70,SUCRE,70215,COROZAL,-75.293048,9.318749,-75.10981755,9.064941448
70,SUCRE,70221,COVEÑAS,-75.680158,9.402779,-75.10981755,9.064941448
70,SUCRE,70230,CHALÁN,-75.312697,9.545352,-75.10981755,9.064941448
70,SUCRE,70233,EL ROBLE,-75.198378,9.100647,-75.10981755,9.064941448
70,SUCRE,70235,GALERAS,-75.04959,9.160379,-75.10981755,9.064941448
70,SUCRE,70265,GUARANDA,-74.537749,8.468556,-75.10981755,9.064941448
70,SUCRE,70400,LA UNIÓN,-75.276056,8.853975,-75.10981755,9.064941448
70,SUCRE,70418,LOS PALMITOS,-75.268716,9.380269,-75.10981755,9.064941448
70,SUCRE,70429,MAJAGUAL,-74.628077,8.541163,-75.10981755,9.064941448
70,SUCRE,70473,MORROA,-75.305949,9.331395,-75.10981755,9.064941448
70,SUCRE,70508,OVEJAS,-75.229037,9.527176,-75.10981755,9.064941448
70,SUCRE,70523,PALMITO,-75.541264,9.333157,-75.10981755,9.064941448
70,SUCRE,70670,SAMPUÉS,-75.380222,9.183193,-75.10981755,9.064941448
70,SUCRE,70678,SAN BENITO ABAD,-75.031089,8.930108,-75.10981755,9.064941448
70,SUCRE,70702,SAN JUAN DE BETULIA,-75.243565,9.273066,-75.10981755,9.064941448
70,SUCRE,70708,SAN MARCOS,-75.133831,8.661774,-75.10981755,9.064941448
70,SUCRE,70713,SAN ONOFRE,-75.522398,9.736955,-75.10981755,9.064941448
70,SUCRE,70717,SAN PEDRO,-75.063647,9.39625,-75.10981755,9.064941448
70,SUCRE,70742,SAN LUIS DE SINCÉ,-75.145999,9.244308,-75.10981755,9.064941448
70,SUCRE,70771,SUCRE,-74.723175,8.811737,-75.10981755,9.064941448
70,SUCRE,70820,SANTIAGO DE TOLÚ,-75.581112,9.525387,-75.10981755,9.064941448
70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO,-75.44085,9.451819,-75.10981755,9.064941448
73,TOLIMA,73001,IBAGUÉ,-75.19425,4.432248,-75.2558271,4.03477252
73,TOLIMA,73024,ALPUJARRA,-74.9329,3.391548,-75.2558271,4.03477252
73,TOLIMA,73026,ALVARADO,-74.953418,4.567356,-75.2558271,4.03477252
73,TOLIMA,73030,AMBALEMA,-74.764429,4.782682,-75.2558271,4.03477252
73,TOLIMA,73043,ANZOÁTEGUI,-75.093772,4.631756,-75.2558271,4.03477252
73,TOLIMA,73055,ARMERO,-74.884438,5.030744,-75.2558271,4.03477252
73,TOLIMA,73067,ATACO,-75.382545,3.590591,-75.2558271,4.03477252
73,TOLIMA,73124,CAJAMARCA,-75.431971,4.438812,-75.2558271,4.03477252
73,TOLIMA,73148,CARMEN DE APICALÁ,-74.717633,4.152334,-75.2558271,4.03477252
73,TOLIMA,73152,CASABIANCA,-75.120966,5.078465,-75.2558271,4.03477252
73,TOLIMA,73168,CHAPARRAL,-75.480765,3.722918,-75.2558271,4.03477252
73,TOLIMA,73200,COELLO,-74.898464,4.287276,-75.2558271,4.03477252
73,TOLIMA,73217,COYAIMA,-75.193862,3.798036,-75.2558271,4.03477252
73,TOLIMA,73226,CUNDAY,-74.692227,4.059259,-75.2558271,4.03477252
73,TOLIMA,73236,DOLORES,-74.896761,3.539072,-75.2558271,4.03477252
73,TOLIMA,73268,ESPINAL,-74.885446,4.151314,-75.2558271,4.03477252
73,TOLIMA,73270,FALAN,-74.953007,5.123104,-75.2558271,4.03477252
73,TOLIMA,73275,FLANDES,-74.818763,4.276373,-75.2558271,4.03477252
73,TOLIMA,73283,FRESNO,-75.035722,5.153576,-75.2558271,4.03477252
73,TOLIMA,73319,GUAMO,-74.968135,4.030992,-75.2558271,4.03477252
73,TOLIMA,73347,HERVEO,-75.177151,5.080228,-75.2558271,4.03477252
73,TOLIMA,73349,HONDA,-74.75699,5.211816,-75.2558271,4.03477252
73,TOLIMA,73352,ICONONZO,-74.531969,4.176487,-75.2558271,4.03477252
73,TOLIMA,73408,LÉRIDA,-74.910716,4.862046,-75.2558271,4.03477252
73,TOLIMA,73411,LÍBANO,-75.061959,4.92042,-75.2558271,4.03477252
73,TOLIMA,73443,SAN SEBASTIÁN DE MARIQUITA,-74.889276,5.199708,-75.2558271,4.03477252
73,TOLIMA,73449,MELGAR,-74.641317,4.203655,-75.2558271,4.03477252
73,TOLIMA,73461,MURILLO,-75.171022,4.874341,-75.2558271,4.03477252
73,TOLIMA,73483,NATAGAIMA,-75.093182,3.624324,-75.2558271,4.03477252
73,TOLIMA,73504,ORTEGA,-75.222601,3.934916,-75.2558271,4.03477252
73,TOLIMA,73520,PALOCABILDO,-75.022167,5.120918,-75.2558271,4.03477252
73,TOLIMA,73547,PIEDRAS,-74.878106,4.543951,-75.2558271,4.03477252
73,TOLIMA,73555,PLANADAS,-75.644163,3.197911,-75.2558271,4.03477252
73,TOLIMA,73563,PRADO,-74.927447,3.750939,-75.2558271,4.03477252
73,TOLIMA,73585,PURIFICACIÓN,-74.935555,3.857246,-75.2558271,4.03477252
73,TOLIMA,73616,RIOBLANCO,-75.644069,3.529932,-75.2558271,4.03477252
73,TOLIMA,73622,RONCESVALLES,-75.605959,4.011567,-75.2558271,4.03477252
73,TOLIMA,73624,ROVIRA,-75.240648,4.239019,-75.2558271,4.03477252
73,TOLIMA,73671,SALDAÑA,-75.016852,3.929815,-75.2558271,4.03477252
73,TOLIMA,73675,SAN ANTONIO,-75.480074,3.914146,-75.2558271,4.03477252
73,TOLIMA,73678,SAN LUIS,-75.095804,4.133721,-75.2558271,4.03477252
73,TOLIMA,73686,SANTA ISABEL,-75.097934,4.713606,-75.2558271,4.03477252
73,TOLIMA,73770,SUÁREZ,-74.831885,4.048891,-75.2558271,4.03477252
73,TOLIMA,73854,VALLE DE SAN JUAN,-75.115669,4.197494,-75.2558271,4.03477252
73,TOLIMA,73861,VENADILLO,-74.929333,4.717878,-75.2558271,4.03477252
73,TOLIMA,73870,VILLAHERMOSA,-75.117729,5.030452,-75.2558271,4.03477252
73,TOLIMA,73873,VILLARRICA,-74.600285,3.936902,-75.2558271,4.03477252
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,-76.52133,3.413686,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76020,ALCALÁ,-75.779792,4.674994,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76036,ANDALUCÍA,-76.167925,4.171713,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,-75.992003,4.794984,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76054,ARGELIA,-76.119905,4.726945,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76100,BOLÍVAR,-76.183583,4.337846,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76109,BUENAVENTURA,-77.01074,3.875708,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,-76.298979,3.900736,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,-76.15682,4.208358,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76122,CAICEDONIA,-75.830594,4.334808,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76126,CALIMA,-76.484132,3.933664,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76130,CANDELARIA,-76.346519,3.408354,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76147,CARTAGO,-75.924374,4.742192,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76233,DAGUA,-76.68886,3.657318,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76243,EL ÁGUILA,-76.042779,4.906062,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76246,EL CAIRO,-76.221611,4.760874,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76248,EL CERRITO,-76.311972,3.684229,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76250,EL DOVIO,-76.237084,4.510452,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76275,FLORIDA,-76.234199,3.324118,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76306,GINEBRA,-76.268068,3.724181,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76318,GUACARÍ,-76.330911,3.761815,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76364,JAMUNDÍ,-76.538472,3.258751,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76377,LA CUMBRE,-76.56805,3.649268,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76400,LA UNIÓN,-76.099661,4.533869,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76403,LA VICTORIA,-76.036529,4.523603,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76497,OBANDO,-75.974709,4.575712,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76520,PALMIRA,-76.298846,3.531544,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76563,PRADERA,-76.241799,3.419793,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76606,RESTREPO,-76.523329,3.821351,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76616,RIOFRÍO,-76.288313,4.156908,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76622,ROLDANILLO,-76.152277,4.413601,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76670,SAN PEDRO,-76.228692,3.995073,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76736,SEVILLA,-75.931629,4.270714,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76823,TORO,-76.076859,4.608085,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76828,TRUJILLO,-76.318818,4.212037,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76834,TULUÁ,-76.197731,4.085399,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76845,ULLOA,-75.737808,4.703623,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76863,VERSALLES,-76.199203,4.575019,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76869,VIJES,-76.441804,3.698686,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76890,YOTOCO,-76.382698,3.861241,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76892,YUMBO,-76.499893,3.540097,-76.62850427,3.569858693
76,VALLE DEL CAUCA,76895,ZARZAL,-76.070795,4.392658,-76.62850427,3.569858693
81,ARAUCA,81001,ARAUCA,-70.747408,7.072726,-70.96732394,6.569577215
81,ARAUCA,81065,ARAUQUITA,-71.426733,7.02702,-70.96732394,6.569577215
81,ARAUCA,81220,CRAVO NORTE,-70.204286,6.303913,-70.96732394,6.569577215
81,ARAUCA,81300,FORTUL,-71.76877,6.796695,-70.96732394,6.569577215
81,ARAUCA,81591,PUERTO RONDÓN,-71.10339,6.281461,-70.96732394,6.569577215
81,ARAUCA,81736,SARAVENA,-71.872812,6.953926,-70.96732394,6.569577215
81,ARAUCA,81794,TAME,-71.754427,6.453324,-70.96732394,6.569577215
85,CASANARE,85001,YOPAL,-72.396132,5.327102,-71.60188073,5.404064237
85,CASANARE,85010,AGUAZUL,-72.546838,5.172641,-71.60188073,5.404064237
85,CASANARE,85015,CHÁMEZA,-72.87016,5.214527,-71.60188073,5.404064237
85,CASANARE,85125,HATO COROZAL,-71.764213,6.154099,-71.60188073,5.404064237
85,CASANARE,85136,LA SALINA,-72.334978,6.127762,-71.60188073,5.404064237
85,CASANARE,85139,MANÍ,-72.281384,4.81681,-71.60188073,5.404064237
85,CASANARE,85162,MONTERREY,-72.894065,4.877017,-71.60188073,5.404064237
85,CASANARE,85225,NUNCHÍA,-72.195323,5.636474,-71.60188073,5.404064237
85,CASANARE,85230,OROCUÉ,-71.338533,4.790258,-71.60188073,5.404064237
85,CASANARE,85250,PAZ DE ARIPORO,-71.890348,5.879827,-71.60188073,5.404064237
85,CASANARE,85263,PORE,-71.99286,5.72773,-71.60188073,5.404064237
85,CASANARE,85279,RECETOR,-72.760991,5.229181,-71.60188073,5.404064237
85,CASANARE,85300,SABANALARGA,-73.038696,4.854787,-71.60188073,5.404064237
85,CASANARE,85315,SÁCAMA,-72.250157,6.096738,-71.60188073,5.404064237
85,CASANARE,85325,SAN LUIS DE PALENQUE,-71.732198,5.422397,-71.60188073,5.404064237
85,CASANARE,85400,TÁMARA,-72.16165,5.829543,-71.60188073,5.404064237
85,CASANARE,85410,TAURAMENA,-72.74662,5.018977,-71.60188073,5.404064237
85,CASANARE,85430,TRINIDAD,-71.662812,5.412178,-71.60188073,5.404064237
85,CASANARE,85440,VILLANUEVA,-72.927797,4.61035,-71.60188073,5.404064237
86,PUTUMAYO,86001,MOCOA,-76.654238,1.151172,-75.51406183,0.3673031
